"Year"	"Prec"	"Etp"	"Temp"	"Qobs"
"26-11-2004"	18.9	5.1	34.4	NA
"27-11-2004"	0	6.1	35.3	NA
"28-11-2004"	0.3	6	35.9	NA
"29-11-2004"	0	5.9	36.4	NA
"30-11-2004"	0	6.3	36	NA
"01-12-2004"	0	6.4	36.1	NA
"02-12-2004"	0	6.2	36.7	NA
"03-12-2004"	0	6.4	36.9	NA
"04-12-2004"	0	6.7	37.5	NA
"05-12-2004"	0	6.6	36.7	NA
"06-12-2004"	0	6.4	36.3	NA
"07-12-2004"	0	6.3	36.9	NA
"08-12-2004"	0.3	6.1	36.7	NA
"09-12-2004"	3.7	5.6	35.7	NA
"10-12-2004"	0.2	5.6	36.5	NA
"11-12-2004"	0	6.3	36.5	NA
"12-12-2004"	0.1	5.9	35.9	NA
"13-12-2004"	0.5	6.3	36.9	NA
"14-12-2004"	7.5	6.1	36.7	NA
"15-12-2004"	0.1	6.3	37.3	NA
"16-12-2004"	8.1	6	36.4	NA
"17-12-2004"	16.4	5.4	36.3	NA
"18-12-2004"	44.4	5.5	34.7	NA
"19-12-2004"	13.9	5.5	34.4	NA
"20-12-2004"	0	5.9	35.3	NA
"21-12-2004"	0	5.4	35	NA
"22-12-2004"	1.4	5.3	34.4	NA
"23-12-2004"	9.8	5	33.9	NA
"24-12-2004"	4.3	3.7	30.7	NA
"25-12-2004"	5	3.7	31	NA
"26-12-2004"	19.7	3	30.8	NA
"27-12-2004"	19	2.7	30.3	NA
"28-12-2004"	4.4	3.4	31.1	NA
"29-12-2004"	11.4	2.7	29.5	NA
"30-12-2004"	34.1	2.3	28.4	NA
"31-12-2004"	69.2	1.8	26.1	NA
"01-01-2005"	76	2.7	29.1	NA
"02-01-2005"	12.9	3.6	32.6	NA
"03-01-2005"	0.5	4.4	32.3	NA
"04-01-2005"	27.4	2.2	27.2	NA
"05-01-2005"	7.5	3.4	31.6	NA
"06-01-2005"	0.6	5.2	33.6	NA
"07-01-2005"	4.2	6.3	34.1	NA
"08-01-2005"	0	6.3	34.5	NA
"09-01-2005"	0	5.1	35.1	NA
"10-01-2005"	19.7	4	31.3	NA
"11-01-2005"	8.8	4.7	32.5	NA
"12-01-2005"	4.9	5.5	33.5	NA
"13-01-2005"	31.5	3.7	31.8	NA
"14-01-2005"	6.4	5.1	33.2	NA
"15-01-2005"	13.2	5.3	33.7	NA
"16-01-2005"	11.7	4.1	31	NA
"17-01-2005"	7	5.5	34.2	NA
"18-01-2005"	0	5.3	32.9	NA
"19-01-2005"	6.8	5.2	33.4	NA
"20-01-2005"	5	5	32.7	NA
"21-01-2005"	18.2	5.1	33.2	NA
"22-01-2005"	0	4.5	33	NA
"23-01-2005"	2.4	6.2	34.7	NA
"24-01-2005"	0	5.4	35.5	NA
"25-01-2005"	8.2	5.6	34.6	NA
"26-01-2005"	0	5.6	34.7	NA
"27-01-2005"	6.8	5.2	34.1	NA
"28-01-2005"	2.3	5.2	34.1	NA
"29-01-2005"	0.1	4.7	33.4	NA
"30-01-2005"	1.6	5.5	34.1	NA
"31-01-2005"	10.7	5.1	33.8	NA
"01-02-2005"	26.6	4.4	33.5	NA
"02-02-2005"	24.9	2.8	29.6	NA
"03-02-2005"	97.9	2.9	29.9	NA
"04-02-2005"	35.4	2.2	27.9	NA
"05-02-2005"	14.6	3.2	30.9	NA
"06-02-2005"	30.6	5	34	NA
"07-02-2005"	0	4.4	33.3	NA
"08-02-2005"	0	3.9	33.2	NA
"09-02-2005"	0	5	34	NA
"10-02-2005"	0.3	4.7	34	NA
"11-02-2005"	0.7	4.9	34.1	NA
"12-02-2005"	24.6	5.1	33.4	NA
"13-02-2005"	7.3	5.4	34.5	NA
"14-02-2005"	1.7	5.9	34.7	NA
"15-02-2005"	0	6.1	34.7	NA
"16-02-2005"	13.9	5.9	34.6	NA
"17-02-2005"	0	5.9	35.3	NA
"18-02-2005"	0.2	6	35.2	NA
"19-02-2005"	6.8	5.8	34.6	NA
"20-02-2005"	34.4	5.1	33.7	NA
"21-02-2005"	3.7	5	32.7	NA
"22-02-2005"	5	5.4	34.5	NA
"23-02-2005"	16.9	5.7	34	NA
"24-02-2005"	0	5.9	35.2	NA
"25-02-2005"	0.8	5.7	35.1	NA
"26-02-2005"	0.2	5.8	35	NA
"27-02-2005"	22	5.4	34.4	NA
"28-02-2005"	9.2	5.4	34.7	NA
"01-03-2005"	8.9	5.2	33.9	NA
"02-03-2005"	6.7	4.7	32.9	NA
"03-03-2005"	0.9	4.2	32.6	NA
"04-03-2005"	11.6	4.7	32.9	NA
"05-03-2005"	0.1	4.8	33.7	NA
"06-03-2005"	16.6	4.8	34.1	NA
"07-03-2005"	0	4.4	33.9	NA
"08-03-2005"	2.7	5.4	34.4	NA
"09-03-2005"	11.1	5.6	34.6	NA
"10-03-2005"	20	5.6	35.8	NA
"11-03-2005"	0	5.5	35.3	NA
"12-03-2005"	0.2	3	30.5	NA
"13-03-2005"	15.8	2.8	30.4	NA
"14-03-2005"	20.8	3.3	31	NA
"15-03-2005"	21.9	3.5	30.9	NA
"16-03-2005"	2.8	3.2	30.7	NA
"17-03-2005"	10.2	2.4	29.2	NA
"18-03-2005"	34.1	3.1	30.8	NA
"19-03-2005"	4.2	3.6	30.6	NA
"20-03-2005"	3	3	31.8	NA
"21-03-2005"	2.2	4.1	32.7	NA
"22-03-2005"	12.5	4.6	32.3	NA
"23-03-2005"	56.6	4.3	32.3	NA
"24-03-2005"	0	3.7	33.8	NA
"25-03-2005"	0.1	4.8	34.3	NA
"26-03-2005"	0	5	34.6	NA
"27-03-2005"	0.3	5.7	34.8	NA
"28-03-2005"	0	5.8	34.7	NA
"29-03-2005"	5.2	4.5	34.8	NA
"30-03-2005"	0	5.5	34.6	NA
"31-03-2005"	0.4	5.1	33.4	NA
"01-04-2005"	0	5.4	34.1	NA
"02-04-2005"	0.3	5.2	34	NA
"03-04-2005"	0.5	5	34.2	NA
"04-04-2005"	0.3	5.1	33.1	NA
"05-04-2005"	0.1	4.9	33.4	NA
"06-04-2005"	0	4.8	33.3	NA
"07-04-2005"	0	5.3	34.5	NA
"08-04-2005"	0	4.8	35.2	NA
"09-04-2005"	0.4	3.5	32.2	NA
"10-04-2005"	0.6	3.3	32.2	NA
"11-04-2005"	9.8	4.4	34.4	NA
"12-04-2005"	4.4	4.5	34.6	NA
"13-04-2005"	1.4	4.6	34.4	NA
"14-04-2005"	0.3	4.5	34.3	NA
"15-04-2005"	0.3	4.9	34.3	NA
"16-04-2005"	0	5.2	34.3	NA
"17-04-2005"	0	5.2	33.9	NA
"18-04-2005"	0	5.4	34.2	NA
"19-04-2005"	0	5.4	34.5	NA
"20-04-2005"	0	5.3	34.4	NA
"21-04-2005"	0	5.2	33.9	NA
"22-04-2005"	2	5.2	33	NA
"23-04-2005"	0.3	5.1	33.3	NA
"24-04-2005"	0	5.3	33.5	NA
"25-04-2005"	0	5.1	33.4	NA
"26-04-2005"	0.2	5.2	33.7	NA
"27-04-2005"	0	5.2	33.7	NA
"28-04-2005"	0	5.4	33	NA
"29-04-2005"	0	5.3	33	NA
"30-04-2005"	0	5.3	33.4	NA
"01-05-2005"	0	4.8	33.3	NA
"02-05-2005"	0.2	5.3	33.2	NA
"03-05-2005"	0	5	33	NA
"04-05-2005"	0	4.9	32.1	NA
"05-05-2005"	0.1	4.9	32.1	NA
"06-05-2005"	0.3	4.8	32	NA
"07-05-2005"	0	4.8	32.3	NA
"08-05-2005"	0	4.7	33.5	NA
"09-05-2005"	0.2	4.3	33.1	NA
"10-05-2005"	0.3	4.4	33.5	NA
"11-05-2005"	0	4.1	33.4	NA
"12-05-2005"	0	4.3	33.1	NA
"13-05-2005"	0	5.1	32.1	NA
"14-05-2005"	0	5.1	32	NA
"15-05-2005"	0	5	32.6	NA
"16-05-2005"	0	4.8	32.8	NA
"17-05-2005"	0	4.5	31.5	NA
"18-05-2005"	0	4.9	30.9	NA
"19-05-2005"	0	4.7	29.9	NA
"20-05-2005"	0	4.9	30.3	NA
"21-05-2005"	0	4.8	30.7	NA
"22-05-2005"	0	4.6	30.7	NA
"23-05-2005"	0	4.6	30.6	NA
"24-05-2005"	0	4.8	31	NA
"25-05-2005"	0	4.7	31.9	NA
"26-05-2005"	0	4.4	31.3	NA
"27-05-2005"	0	4.8	30.9	NA
"28-05-2005"	0	4.7	30.4	NA
"29-05-2005"	0	4.8	29.5	NA
"30-05-2005"	0	4.7	29.6	NA
"31-05-2005"	0	4.5	29.6	NA
"01-06-2005"	0	4.6	30.4	NA
"02-06-2005"	0	4.5	30.8	NA
"03-06-2005"	0	4.6	31.3	NA
"04-06-2005"	0	4.2	31.4	NA
"05-06-2005"	0	4.2	32.4	NA
"06-06-2005"	0	4.7	33.7	NA
"07-06-2005"	0	4.2	33.1	NA
"08-06-2005"	0	4.6	32.6	NA
"09-06-2005"	0	4.5	32.3	NA
"10-06-2005"	0	4.4	32.1	NA
"11-06-2005"	0	3.8	31.2	NA
"12-06-2005"	0	4.4	31.3	NA
"13-06-2005"	0	3.9	31.3	NA
"14-06-2005"	0	3.9	31.6	NA
"15-06-2005"	0	3.9	31.6	NA
"16-06-2005"	0	4	31.5	NA
"17-06-2005"	0	4	31.7	NA
"18-06-2005"	0	3.9	31.4	NA
"19-06-2005"	0	4	32.2	NA
"20-06-2005"	0	4	32.1	NA
"21-06-2005"	0	4	32.2	NA
"22-06-2005"	0	3.9	32.2	NA
"23-06-2005"	0	4.5	29.6	NA
"24-06-2005"	0	4.7	29.2	NA
"25-06-2005"	0	4.7	29.6	NA
"26-06-2005"	0	4.8	30	NA
"27-06-2005"	0	5	28.3	NA
"28-06-2005"	0	4.9	27.1	NA
"29-06-2005"	0	4.9	27.2	NA
"30-06-2005"	0	4.9	28.4	NA
"01-07-2005"	0	4.5	29.4	NA
"02-07-2005"	0	4.9	30.6	NA
"03-07-2005"	0	5.2	30.5	NA
"04-07-2005"	0	4.7	31.8	NA
"05-07-2005"	0	4.5	32	NA
"06-07-2005"	0	4.4	32.8	NA
"07-07-2005"	0.2	3.8	30.7	NA
"08-07-2005"	0	4.3	32.3	NA
"09-07-2005"	0	4.5	32.7	NA
"10-07-2005"	0	4.7	31.1	NA
"11-07-2005"	0	4.6	29.7	NA
"12-07-2005"	0	4.7	31.8	NA
"13-07-2005"	0	4.5	32.6	NA
"14-07-2005"	0	4.5	32.7	NA
"15-07-2005"	0	4.3	32.6	NA
"16-07-2005"	0	4.4	32.5	NA
"17-07-2005"	0	4.9	31.7	NA
"18-07-2005"	0	5.1	31.2	NA
"19-07-2005"	0	5.1	29.7	NA
"20-07-2005"	0	5.5	29.9	NA
"21-07-2005"	0	5.2	30.5	NA
"22-07-2005"	0	4.8	30.8	NA
"23-07-2005"	0	4.6	32	NA
"24-07-2005"	0	4.7	31.7	NA
"25-07-2005"	0	4.4	29.3	NA
"26-07-2005"	0	4.6	30.5	NA
"27-07-2005"	0	5.1	30.3	NA
"28-07-2005"	0	5.1	30.7	NA
"29-07-2005"	0	4.9	30.7	NA
"30-07-2005"	0	4.8	31	NA
"31-07-2005"	0	4.7	31.5	NA
"01-08-2005"	0	5	31.5	NA
"02-08-2005"	0	5	30.4	NA
"03-08-2005"	0	5.5	30.9	NA
"04-08-2005"	0	5	31.8	NA
"05-08-2005"	0	3.7	30.1	NA
"06-08-2005"	0.1	4.3	31	NA
"07-08-2005"	0	5.1	31.5	NA
"08-08-2005"	0	5.4	29.9	NA
"09-08-2005"	0	5.4	30.4	NA
"10-08-2005"	0	5.2	30.8	NA
"11-08-2005"	0	4.5	31	NA
"12-08-2005"	0	4.6	30.9	NA
"13-08-2005"	0	5.3	30	NA
"14-08-2005"	0	5.7	31.1	NA
"15-08-2005"	0	4.9	31.1	NA
"16-08-2005"	0	5	31.6	NA
"17-08-2005"	0	5.3	32.1	NA
"18-08-2005"	0	5.4	32.1	NA
"19-08-2005"	0	5.4	33.2	NA
"20-08-2005"	0	5	32.2	NA
"21-08-2005"	0	5.5	32	NA
"22-08-2005"	0	5.7	31.8	NA
"23-08-2005"	0	5.8	32.3	0.047581904263081
"24-08-2005"	0	5.6	32.2	0.0495666527313851
"25-08-2005"	0	5.7	32.8	0.0505850564536461
"26-08-2005"	0	5	32.5	0.0487044259377776
"27-08-2005"	0	5.3	31.8	NA
"28-08-2005"	0	5.4	31.4	NA
"29-08-2005"	0	5.6	31.9	NA
"30-08-2005"	0	5.5	32.9	0.0446080352466384
"31-08-2005"	0	5.8	33	0.0436904957907995
"01-09-2005"	0	5.5	32.2	0.0436904957907995
"02-09-2005"	0	5.6	32.4	0.0446080352466384
"03-09-2005"	0	5.7	32.5	0.0455450968185591
"04-09-2005"	0	5.7	33.7	0.0455450968185591
"05-09-2005"	0	5.7	34.3	0.0466123058310242
"06-09-2005"	0	5.6	34.9	0.0455450968185591
"07-09-2005"	0	5.7	35.5	0.0455450968185591
"08-09-2005"	0	5.5	34.8	0.047581904263081
"09-09-2005"	0	5.4	33.6	0.0495666527313851
"10-09-2005"	0	5.2	33.2	0.0505850564536461
"11-09-2005"	0.4	5.3	34.5	0.0505850564536461
"12-09-2005"	0	5.4	35	0.0495666527313851
"13-09-2005"	0.3	5.1	34.5	0.047581904263081
"14-09-2005"	0	5.7	35.7	NA
"15-09-2005"	0	5.9	36	NA
"16-09-2005"	0	5.8	35.1	NA
"17-09-2005"	0	5.2	34.7	0.0455450968185591
"18-09-2005"	0	5.7	36.2	0.0446080352466384
"19-09-2005"	0	6.1	36.7	0.0436904957907995
"20-09-2005"	0	6.2	36.3	0.042785971079015
"21-09-2005"	0	6	36.3	0.0436904957907995
"22-09-2005"	0	6	35.9	NA
"23-09-2005"	0	6.1	35.9	NA
"24-09-2005"	0	6	35.7	0.0436904957907995
"25-09-2005"	0	5.8	35	0.0446080352466384
"26-09-2005"	0	5.9	35.4	0.0436904957907995
"27-09-2005"	0	6.2	35.3	NA
"28-09-2005"	0	6.1	35.7	NA
"29-09-2005"	0	6.3	36.3	0.0436904957907995
"30-09-2005"	0	6.5	36.1	0.044165533948787
"01-10-2005"	0	6.6	37.3	0.0436904957907995
"02-10-2005"	0	6.1	35.5	0.0455450968185591
"03-10-2005"	0	6.5	36.8	0.0446080352466384
"04-10-2005"	0	6.6	36.7	0.0436904957907995
"05-10-2005"	0	6.7	37.2	0.0446080352466384
"06-10-2005"	0	6.7	35.3	0.0466123058310242
"07-10-2005"	0	6.7	36.1	0.0485677711252058
"08-10-2005"	0	5.8	35.9	0.0495666527313851
"09-10-2005"	0	6.1	36.7	0.0485677711252058
"10-10-2005"	0	5.4	37.3	0.047581904263081
"11-10-2005"	0	6.9	38.6	0.047581904263081
"12-10-2005"	0	6.2	37.8	0.0456101705388313
"13-10-2005"	0.4	5.9	36.5	0.0446080352466384
"14-10-2005"	0	5.8	36.5	0.0455450968185591
"15-10-2005"	0	5.1	36.6	0.0446080352466384
"16-10-2005"	1.3	5.7	37.2	0.0455450968185591
"17-10-2005"	0	5.7	36.2	0.0466123058310242
"18-10-2005"	0	6.3	37.3	0.0455450968185591
"19-10-2005"	0	5.7	37.4	0.0436904957907995
"20-10-2005"	0	6.3	36.8	0.0436904957907995
"21-10-2005"	0	6.5	37.8	0.042785971079015
"22-10-2005"	0	6.2	37.7	0.0511023925298106
"23-10-2005"	0	5.9	36.8	0.0577090019804524
"24-10-2005"	0.7	6.4	37.8	0.0570989358528999
"25-10-2005"	13.9	5.4	36	0.0538094592931369
"26-10-2005"	0.4	5.9	37.4	0.0466123058310242
"27-10-2005"	0.2	6.3	38.1	0.0466123058310242
"28-10-2005"	0	6.3	37.5	0.0418977147972985
"29-10-2005"	0	5.9	37.9	0.040059382199607
"30-10-2005"	0	6.3	37	0.0383869875886098
"31-10-2005"	0	6.7	37.8	0.0383869875886098
"01-11-2005"	0	5.8	36.8	0.0392166775220812
"02-11-2005"	0	6.5	37.5	0.0383869875886098
"03-11-2005"	0	6.1	37.1	0.0379802768369081
"04-11-2005"	1.2	5.7	36.7	0.047581904263081
"05-11-2005"	0	6	37.2	0.0559991899802986
"06-11-2005"	1.4	6.2	36.8	0.0485677711252058
"07-11-2005"	0	6.3	37.6	0.0455450968185591
"08-11-2005"	0	6.6	37.5	0.0595147977180078
"09-11-2005"	0	6	37.1	0.304706765550311
"10-11-2005"	10.8	5.2	36.5	0.377076992911177
"11-11-2005"	8	6.2	37	0.239293732308054
"12-11-2005"	0.4	5.7	36.4	0.462087267521107
"13-11-2005"	29.7	5.3	36.1	0.277150601482588
"14-11-2005"	3.2	5.9	37	0.551846529274049
"15-11-2005"	13.1	5.7	36.8	0.194866509041315
"16-11-2005"	0	5.8	35.9	0.133658167753221
"17-11-2005"	6.5	5.2	35.5	0.116725985738377
"18-11-2005"	29.8	5	33.7	0.0999629953962416
"19-11-2005"	0.2	4.5	32.3	0.109945304086007
"20-11-2005"	2.3	4.4	33.5	0.106467113737455
"21-11-2005"	0.9	4.8	34.5	0.115993255648112
"22-11-2005"	29	5	33.4	0.1122619285277
"23-11-2005"	7.3	5.2	34.3	0.11873676369479
"24-11-2005"	8.2	5.5	34.3	0.156058982535445
"25-11-2005"	15.3	5.5	34.9	0.118251964478762
"26-11-2005"	7.4	5.5	34.9	0.101316528777905
"27-11-2005"	0	5	35.2	0.0863300509992019
"28-11-2005"	0.7	4.1	33.9	0.298947857509287
"29-11-2005"	0.1	5.8	34.8	0.296275767870607
"30-11-2005"	1.8	5.6	34.7	0.149386485943028
"01-12-2005"	3.5	6.1	35.5	0.108463250106806
"02-12-2005"	6.8	5.5	34.3	1.94503748079151
"03-12-2005"	6.1	5.1	33.8	1.03189309776265
"04-12-2005"	9	5.1	34.8	0.695362590961372
"05-12-2005"	0	4	34.3	0.258936467178381
"06-12-2005"	0.7	4.1	34.8	2.63839108749517
"07-12-2005"	19.9	5.3	34	7.53248761568076
"08-12-2005"	14.1	4.6	33.6	1.08235925910655
"09-12-2005"	0	3.2	32.5	0.463503841069284
"10-12-2005"	2.6	5	34.5	0.345469873553434
"11-12-2005"	0.2	4.8	34.1	0.300978971003285
"12-12-2005"	0	4.1	34.3	0.239549379066266
"13-12-2005"	4.8	3.5	33.3	0.215667323726344
"14-12-2005"	0.2	4.8	34.9	0.197742767477349
"15-12-2005"	0	5.3	35.1	0.174345511353455
"16-12-2005"	0	5.2	36	0.154429699264128
"17-12-2005"	0.2	4.8	34.7	0.30643431788611
"18-12-2005"	2.2	6.2	35.6	1.34872071523671
"19-12-2005"	30.1	5.8	35.9	0.588178581738918
"20-12-2005"	0.3	6.4	36.7	0.329325083553884
"21-12-2005"	2.6	6.3	35.9	0.361552843518724
"22-12-2005"	0	6.4	36	0.353945725618896
"23-12-2005"	0	5.4	36	0.26725126178617
"24-12-2005"	0	4.9	35.4	0.221898132442414
"25-12-2005"	3.6	3.6	32	0.302439876023398
"26-12-2005"	2.7	5	34.4	0.471614738020219
"27-12-2005"	40.2	3.7	32.3	0.902074686216249
"28-12-2005"	12.1	4.8	32.7	2.41009248822647
"29-12-2005"	4.2	5.5	33.9	4.57443109028518
"30-12-2005"	3.7	3.5	31	9.33079085268324
"31-12-2005"	27.2	5	33.3	3.80770879401818
"01-01-2006"	12.4	4.2	31.4	1.2408083451595
"02-01-2006"	21.7	4.5	33.4	2.44557777947021
"03-01-2006"	15.9	3.4	32.1	1.25827358939957
"04-01-2006"	5.5	4.1	32.6	2.42032348205405
"05-01-2006"	28.7	4	33.2	2.38678584232823
"06-01-2006"	14.7	3	28.9	2.75487276521354
"07-01-2006"	30.8	4.3	32.7	1.39771518404199
"08-01-2006"	4.5	5.4	34.7	1.63364516278671
"09-01-2006"	9.3	4.7	33.4	6.67759778050756
"10-01-2006"	32.9	3.5	30.7	3.18321008999644
"11-01-2006"	2	4.6	33.9	5.70831307925986
"12-01-2006"	7.2	4.1	32.7	4.4390937695503
"13-01-2006"	5.1	3.4	31.3	3.07581856791045
"14-01-2006"	17.3	3.3	30.5	5.19770534096609
"15-01-2006"	6.1	2.3	30.3	14.5833009367228
"16-01-2006"	44.6	2.6	28.4	10.920987343635
"17-01-2006"	14.4	2.7	28.9	7.90662295106703
"18-01-2006"	4.5	2.7	30.4	21.0631302530282
"19-01-2006"	32.9	3.3	30.5	8.88295300920242
"20-01-2006"	32.7	2.8	29.5	10.4037335665873
"21-01-2006"	14.9	2.4	29.5	28.3718076837358
"22-01-2006"	62.2	3.3	30.6	20.4292642918711
"23-01-2006"	24.1	3	30.8	15.1690187225902
"24-01-2006"	29.6	2	29.9	6.88016830813398
"25-01-2006"	5.4	2.7	29.8	4.40343778655783
"26-01-2006"	7	2.9	30.7	6.90867189908764
"27-01-2006"	5.2	2.8	29.4	12.441399931052
"28-01-2006"	14.4	2.8	29.9	10.420845696578
"29-01-2006"	5.1	3.2	30.8	3.76817511451591
"30-01-2006"	1.2	4.1	31.7	3.80886050590454
"31-01-2006"	18.9	4.2	31.9	4.55783465317218
"01-02-2006"	7.2	4.5	31.7	6.08581703030627
"02-02-2006"	8.3	4.6	32.1	2.76178074733119
"03-02-2006"	1.7	4.9	32.1	1.84844180013581
"04-02-2006"	0	5.7	32.5	1.46679419179701
"05-02-2006"	0.1	5.4	32.2	1.46698876222063
"06-02-2006"	0	5.5	31.9	3.1712018194822
"07-02-2006"	1.4	4.9	33.2	1.42146383825535
"08-02-2006"	0.1	6	34	6.8195042913913
"09-02-2006"	8.7	5.1	33.8	9.97322927894464
"10-02-2006"	30.2	5.4	33	6.60214593571214
"11-02-2006"	5.2	4.7	34.8	3.70096046884669
"12-02-2006"	2.7	4.7	32.7	2.48833853448262
"13-02-2006"	3.8	5.2	34	2.15605788389612
"14-02-2006"	0.9	5.6	34.3	2.06978029858389
"15-02-2006"	16.5	5	33.9	1.76698866295035
"16-02-2006"	12.5	4.7	33.8	4.55214008740591
"17-02-2006"	6.8	5	34	13.1660462022649
"18-02-2006"	5.7	4	33.1	19.96159720806
"19-02-2006"	19.6	4.9	32.6	27.6338591265493
"20-02-2006"	35.7	4.6	32.9	6.45401916853739
"21-02-2006"	11.7	5.3	33.3	8.7149712349338
"22-02-2006"	39.1	4.6	32.6	16.4103672398814
"23-02-2006"	13.1	4.8	32.4	14.008297271302
"24-02-2006"	7.5	4.8	32.7	6.75482786330596
"25-02-2006"	17.9	4.6	33.5	4.05797984318644
"26-02-2006"	13.7	4.8	33.4	2.66559419683475
"27-02-2006"	0.8	5.4	34.1	1.95461608213204
"28-02-2006"	0.1	5.6	33.8	1.5737233289484
"01-03-2006"	0.1	5.3	34.5	1.44746078950412
"02-03-2006"	1.6	4.8	34.5	1.21418777075812
"03-03-2006"	0	5.5	34.6	2.71488726880049
"04-03-2006"	12.6	4.9	33.1	9.94481971951677
"05-03-2006"	7.8	4.2	31.5	6.57906179263896
"06-03-2006"	17.2	2.5	29.2	2.91839773701797
"07-03-2006"	2.4	3.8	31.8	7.47112991212861
"08-03-2006"	0.5	3.3	31.2	25.5719457056006
"09-03-2006"	63.2	1.8	26.3	9.54227531275554
"10-03-2006"	6	4.4	31.6	9.33121884945406
"11-03-2006"	45.1	4.1	32	19.7546542321991
"12-03-2006"	50.1	2.1	28.4	8.99024680947087
"13-03-2006"	26	3.2	29.4	5.13729830030713
"14-03-2006"	7.9	2.7	30.3	5.52567132928188
"15-03-2006"	21.5	2.7	30	9.32200565016294
"16-03-2006"	12.6	2.6	29.6	9.66524024142502
"17-03-2006"	10.2	2.4	29.1	7.08680177264353
"18-03-2006"	11.6	2.9	28.8	11.3662196672104
"19-03-2006"	11.3	2.2	29.6	4.3790042314386
"20-03-2006"	0.6	3.5	31	3.90025605797403
"21-03-2006"	5.8	3.8	30.7	3.02907322247354
"22-03-2006"	2.4	4.5	31.8	2.8748320200858
"23-03-2006"	14.3	3.1	30.1	3.67840194067297
"24-03-2006"	12.4	3.4	29.8	10.0630138923344
"25-03-2006"	16.3	4.3	31.2	10.4676012146504
"26-03-2006"	4.5	4.4	32.2	4.42407949599679
"27-03-2006"	2	4.3	31.5	4.50357322731279
"28-03-2006"	10.8	3.3	31.7	5.50544670623779
"29-03-2006"	22.9	4.4	32.1	6.33030498828311
"30-03-2006"	20.9	3.9	32.3	3.31207937421862
"31-03-2006"	1.6	3.7	31.6	4.13386339295794
"01-04-2006"	11.1	3.2	31.5	24.548796689442
"02-04-2006"	38.2	3.3	28.5	4.98660894552179
"03-04-2006"	10.5	2.9	29.7	14.4809163274094
"04-04-2006"	32.2	2.1	28.9	28.7332569360893
"05-04-2006"	49.6	1.9	27.3	8.2327646282252
"06-04-2006"	4.1	2	28.2	5.08926273925129
"07-04-2006"	1.1	2.5	24.3	3.63516280343639
"08-04-2006"	0	3.9	28.4	2.83578420886782
"09-04-2006"	0	4.4	30.1	2.28977990523736
"10-04-2006"	0	5	30.8	1.99863194652421
"11-04-2006"	0	5.1	32.6	1.696715913949
"12-04-2006"	0.1	4.9	32.8	3.20657264013619
"13-04-2006"	2.9	4.1	31.5	2.89160932664639
"14-04-2006"	5.8	4.5	32.8	1.71098170027569
"15-04-2006"	1.5	4.4	33.2	1.46062194942919
"16-04-2006"	5	4	32.4	2.38781305811677
"17-04-2006"	12.6	3.9	31.7	2.68059640076252
"18-04-2006"	8.7	4.2	32.5	3.72993250924416
"19-04-2006"	5	4.2	32.8	1.90380977502947
"20-04-2006"	1.1	4.1	32.6	1.31356510267191
"21-04-2006"	4	4.1	31.8	1.12687836026882
"22-04-2006"	0	4.4	30.9	0.937336508388783
"23-04-2006"	0	4	31.3	0.834504304209536
"24-04-2006"	0.1	2.9	27.4	7.53378813205644
"25-04-2006"	74.8	1.6	28.3	6.07293607472195
"26-04-2006"	6.1	2.3	29	5.86498642643477
"27-04-2006"	1.9	2.7	29.8	8.94143794021206
"28-04-2006"	18.7	4.1	31.8	7.757110256356
"29-04-2006"	9.6	3.3	30.3	6.55438941696633
"30-04-2006"	8.5	4.2	31.1	2.9074824338638
"01-05-2006"	0	4	29.8	1.95258252837354
"02-05-2006"	0	4.9	28	1.57619613031875
"03-05-2006"	0	4.9	28.3	1.29832483738415
"04-05-2006"	0	5.2	29.7	1.13209076526263
"05-05-2006"	0	5.1	30.5	1.03553925965166
"06-05-2006"	0	5	31.1	0.938184093595329
"07-05-2006"	0	4.8	30.6	0.877255569304406
"08-05-2006"	0	4.9	29.6	0.779830448998783
"09-05-2006"	0	4.8	29.3	0.710767709673827
"10-05-2006"	0	4.5	30.5	0.675923986154042
"11-05-2006"	0	4.7	32.4	0.620899275134821
"12-05-2006"	0	5.2	31.9	0.565002576263951
"13-05-2006"	0	4.4	31.6	0.52830750540242
"14-05-2006"	0	4.6	31.1	0.489172170030679
"15-05-2006"	0.1	4.9	31.5	0.485511773265364
"16-05-2006"	0	4.7	31.1	0.463503841069284
"17-05-2006"	0	4.9	30.9	0.437113193812866
"18-05-2006"	0	4.8	30.9	0.422367488799171
"19-05-2006"	0	4.1	30.4	0.397577655061451
"20-05-2006"	0	4.1	30.9	0.387279738828365
"21-05-2006"	0	4.3	30.9	0.377011105769401
"22-05-2006"	0.1	4.4	31.9	0.360599513516736
"23-05-2006"	0	4.3	31.3	0.35418324469789
"24-05-2006"	0	4.5	30.6	0.342995445340081
"25-05-2006"	0	4.6	30.2	0.323094274837815
"26-05-2006"	0	4.4	29.6	0.306894172176034
"27-05-2006"	0	4.7	29.6	0.280503524919617
"28-05-2006"	0	4.8	27.9	0.27236605619957
"29-05-2006"	0	4.6	26.7	0.261733010307082
"30-05-2006"	0	4.7	27.7	0.266929146870822
"31-05-2006"	0	4.6	29.5	0.264322944373918
"01-06-2006"	0	4	29.7	0.261410895391734
"02-06-2006"	0	4.4	28.9	0.245962394199098
"03-06-2006"	0	4.3	27.7	0.235941041277169
